Intensity,Label - Bicycling,Label - Running,Label - Sitting,Label - Swimming,Milk,Name,Reset Label,Serving Size,Size,Size in ounce,Type,Type - Sitting,Whip,%DV - Added Sugars,%DV - Carbohydrate,%DV - Cholesterol,%DV - Dietary Fiber,%DV - Protein,%DV - Saturated Fat,%DV - Sodium,%DV - Total Fat,%DV - Trans Fat,Caffeine (mg),Calcium (%DV),Calories,Cholesterol (mg),Dietary Fiber (g),Iron (%DV),Number of Records,Protein (g),Saturated Fat (g),Sodium (mg),Sugar (g),Time to Burn - Bicycling,Time to Burn - Running,Time to Burn - Sitting,Time to Burn - Swimming,Total Carbohydrates (g),Total Fat (g),Trans Fat (g),Vitamin A (%DV),Vitamin C (%DV),Weight
Moderate,32 Mins,23 Mins,4 Hrs : 16 Mins,32 Mins,2%,Coffee Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.38,0.254545455,0.033333333,0,0.1,0.075,0.134782609,0.038461538,0.017241379,130,0.15,330,10,0,0.02,1,5,1.5,310,69,1920,1380,15360,1920,70,3,0.1,0.08,0,175.497318
Moderate,34 Mins,24 Mins,4 Hrs : 32 Mins,34 Mins,Whole,Coffee Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.38,0.254545455,0.05,0,0.1,0.15,0.130434783,0.064102564,0.034482759,130,0.15,350,15,0,0.02,1,5,3,300,69,2040,1440,16320,2040,70,5,0.2,0.08,0,176.0082759
Moderate,30 Mins,21 Mins,4 Hrs : 1 Mins,30 Mins,Soy,Coffee Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.32,0.247272727,0,0.035714286,0.1,0.015,0.130434783,0.032051282,0,130,0.2,310,0,1,0.08,1,5,0.3,300,66,1800,1260,14460,1800,68,2.5,0,0.06,0,133.7777778
Moderate,30 Mins,21 Mins,4 Hrs : 1 Mins,30 Mins,Coconut,Coffee Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.36,0.250909091,0,0,0.02,0.15,0.130434783,0.044871795,0,135,0,310,0,0,0,1,1,3,300,68,1800,1260,14460,1800,69,3.5,0,0,0,134.0444444
Moderate,27 Mins,19 Mins,3 Hrs : 37 Mins,27 Mins,Nonfat,Espresso Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.26,0.236363636,0,0,0.1,0.005,0.117391304,0.001282051,0,185,0.15,280,0,0,0.02,1,5,0.1,270,63,1620,1140,13020,1620,65,0.1,0,0.08,0,134.3111111
Moderate,29 Mins,21 Mins,3 Hrs : 53 Mins,29 Mins,2%,Espresso Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.26,0.236363636,0.033333333,0,0.1,0.05,0.12173913,0.032051282,0.017241379,185,0.15,300,10,0,0,1,5,1,280,63,1740,1260,13980,1740,65,2.5,0.1,0.06,0,170
Moderate,30 Mins,21 Mins,4 Hrs : 1 Mins,30 Mins,Whole,Espresso Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.26,0.236363636,0.033333333,0,0.08,0.1,0.117391304,0.051282051,0.017241379,185,0.15,310,10,0,0.02,1,4,2,270,63,1800,1260,14460,1800,65,4,0.1,0.06,0,139.7302682
Moderate,28 Mins,20 Mins,3 Hrs : 45 Mins,28 Mins,Soy,Espresso Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.2,0.229090909,0,0.035714286,0.08,0.015,0.117391304,0.025641026,0,185,0.15,290,0,1,0.06,1,4,0.3,270,60,1680,1200,13500,1680,63,2,0,0.04,0,140.2412261
Moderate,27 Mins,19 Mins,3 Hrs : 37 Mins,27 Mins,Coconut,Espresso Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,N/A,1.24,0.232727273,0,0,0.02,0.125,0.117391304,0.032051282,0,185,0,280,0,0,0,1,1,2.5,270,62,1620,1140,13020,1620,64,2.5,0,0,0,140.7521839
Moderate,42 Mins,31 Mins,5 Hrs : 42 Mins,42 Mins,Nonfat,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.7,0.330909091,0.016666667,0.107142857,0.14,0.2,0.147826087,0.076923077,0,145,0.2,440,5,3,0.4,1,7,4,340,85,2520,1860,20520,2520,91,6,0,0.1,0,141.2631418
Moderate,54 Mins,39 Mins,7 Hrs : 15 Mins,54 Mins,Nonfat,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.78,0.349090909,0.15,0.107142857,0.16,0.55,0.152173913,0.217948718,0.068965517,145,0.2,560,45,3,0.4,1,8,11,350,89,3240,2340,26100,3240,96,17,0.4,0.2,0,141.7740996
Moderate,44 Mins,32 Mins,5 Hrs : 57 Mins,44 Mins,2%,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.7,0.330909091,0.033333333,0.107142857,0.14,0.3,0.152173913,0.102564103,0.034482759,145,0.2,460,10,3,0.4,1,7,6,350,85,2640,1920,21420,2640,91,8,0.2,0.08,0,142.2850575
Moderate,56 Mins,41 Mins,7 Hrs : 31 Mins,56 Mins,2%,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.76,0.349090909,0.183333333,0.107142857,0.16,0.65,0.156521739,0.256410256,0.086206897,145,0.2,580,55,3,0.4,1,8,13,360,88,3360,2460,27060,3360,96,20,0.5,0.2,0,142.7960153
Moderate,46 Mins,33 Mins,6 Hrs : 13 Mins,46 Mins,Whole,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.7,0.330909091,0.05,0.107142857,0.14,0.35,0.147826087,0.128205128,0.034482759,145,0.2,480,15,3,0.4,1,7,7,340,85,2760,1980,22380,2760,91,10,0.2,0.08,0,143.3069732
Moderate,58 Mins,42 Mins,7 Hrs : 46 Mins,58 Mins,Whole,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.76,0.349090909,0.183333333,0.107142857,0.16,0.7,0.156521739,0.282051282,0.086206897,145,0.2,600,55,3,0.4,1,8,14,360,88,3480,2520,27960,3480,96,22,0.5,0.2,0,143.817931
Moderate,43 Mins,31 Mins,5 Hrs : 50 Mins,43 Mins,Soy,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.62,0.323636364,0,0.142857143,0.14,0.225,0.147826087,0.102564103,0,145,0.2,450,0,4,0.45,1,7,4.5,340,81,2580,1860,21000,2580,89,8,0,0.06,0,144.3288889
Moderate,55 Mins,40 Mins,7 Hrs : 23 Mins,55 Mins,Soy,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.7,0.338181818,0.133333333,0.142857143,0.14,0.55,0.152173913,0.243589744,0.068965517,145,0.2,570,40,4,0.5,1,7,11,350,85,3300,2400,26580,3300,93,19,0.4,0.2,0,144.8398467
Moderate,42 Mins,31 Mins,5 Hrs : 42 Mins,42 Mins,Coconut,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.64,0.323636364,0,0.107142857,0.06,0.35,0.147826087,0.115384615,0,145,0.02,440,0,3,0.4,1,3,7,340,82,2520,1860,20520,2520,89,9,0,0,0,145.3508046
Moderate,54 Mins,39 Mins,7 Hrs : 15 Mins,54 Mins,Coconut,Java Chip Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.74,0.341818182,0.133333333,0.107142857,0.08,0.7,0.152173913,0.256410256,0.068965517,145,0.04,560,40,3,0.4,1,4,14,350,87,3240,2340,26100,3240,94,20,0.4,0.15,0,145.8617625
Moderate,35 Mins,25 Mins,4 Hrs : 40 Mins,35 Mins,Nonfat,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.54,0.294545455,0.016666667,0.071428571,0.14,0.025,0.130434783,0.012820513,0,140,0.2,360,5,2,0.15,1,7,0.5,300,77,2100,1500,16800,2100,81,1,0,0.1,0,146.3727203
Moderate,46 Mins,33 Mins,6 Hrs : 13 Mins,46 Mins,Nonfat,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.6,0.305454545,0.15,0.071428571,0.14,0.4,0.139130435,0.153846154,0.051724138,140,0.2,480,45,2,0.15,1,7,8,320,80,2760,1980,22380,2760,84,12,0.3,0.2,0,146.8836782
Moderate,37 Mins,27 Mins,5 Hrs : 3 Mins,37 Mins,2%,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.54,0.294545455,0.033333333,0.071428571,0.14,0.125,0.134782609,0.051282051,0.017241379,140,0.2,390,10,2,0.15,1,7,2.5,310,77,2220,1620,18180,2220,81,4,0.1,0.08,0,147.394636
Moderate,48 Mins,35 Mins,6 Hrs : 29 Mins,48 Mins,2%,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.6,0.305454545,0.183333333,0.071428571,0.14,0.45,0.139130435,0.192307692,0.086206897,140,0.2,500,55,2,0.15,1,7,9,320,80,2880,2100,23340,2880,84,15,0.5,0.2,0,147.9055939
Moderate,38 Mins,28 Mins,5 Hrs : 11 Mins,38 Mins,Whole,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.54,0.294545455,0.05,0.071428571,0.12,0.175,0.134782609,0.076923077,0.017241379,140,0.15,400,15,2,0.15,1,6,3.5,310,77,2280,1680,18660,2280,81,6,0.1,0.08,0,148.4165517
Moderate,50 Mins,36 Mins,6 Hrs : 44 Mins,50 Mins,Whole,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.6,0.305454545,0.183333333,0.071428571,0.14,0.5,0.139130435,0.217948718,0.086206897,140,0.2,520,55,2,0.15,1,7,10,320,80,3000,2160,24240,3000,84,17,0.5,0.2,0,148.9275096
Moderate,35 Mins,26 Mins,4 Hrs : 47 Mins,35 Mins,Soy,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.48,0.287272727,0,0.071428571,0.12,0.05,0.130434783,0.044871795,0,140,0.2,370,0,2,0.25,1,6,1,300,74,2100,1560,17220,2100,79,3.5,0,0.06,0,149.4384674
Moderate,47 Mins,34 Mins,6 Hrs : 21 Mins,47 Mins,Soy,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.52,0.298181818,0.133333333,0.071428571,0.12,0.4,0.134782609,0.192307692,0.051724138,140,0.2,490,40,2,0.25,1,6,8,310,76,2820,2040,22860,2820,82,15,0.3,0.2,0,149.9494253
Moderate,35 Mins,25 Mins,4 Hrs : 40 Mins,35 Mins,Coconut,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,No Whip,1.5,0.287272727,0,0.071428571,0.04,0.175,0.130434783,0.051282051,0,140,0.02,360,0,2,0.15,1,2,3.5,300,75,2100,1500,16800,2100,79,4,0,0,0,150.4603831
Moderate,45 Mins,33 Mins,6 Hrs : 5 Mins,45 Mins,Coconut,Mocha Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Blended Coffee,Yes,Whip,1.56,0.298181818,0.133333333,0.071428571,0.04,0.55,0.134782609,0.192307692,0.051724138,140,0.04,470,40,2,0.15,1,2,11,310,78,2700,1980,21900,2700,82,15,0.3,0.15,0,150.971341
Moderate,24 Mins,17 Mins,3 Hrs : 14 Mins,24 Mins,Nonfat,Caffè Vanilla Frappuccino® Light Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,1.1,0.210909091,0.016666667,0.035714286,0.1,0.005,0.12173913,0.002564103,0,125,0.15,250,5,1,0.02,1,5,0.1,280,55,1440,1020,11640,1440,58,0.2,0,0.08,0,151.4822989
Moderate,19 Mins,14 Mins,2 Hrs : 35 Mins,19 Mins,Nonfat,Caramel Frappuccino® Light Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,0.86,0.16,0.016666667,0,0.1,0.005,0.117391304,0.001282051,0,120,0.15,200,5,0,0.02,1,5,0.1,270,43,1140,840,9300,1140,44,0.1,0,0.08,0,151.9932567
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Nonfat,Coffee Frappuccino® Light Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,0.66,0.123636364,0.016666667,0,0.1,0.005,0.117391304,0.001282051,0,120,0.15,160,5,0,0.02,1,5,0.1,270,33,900,660,7440,900,34,0.1,0,0.08,0,152.5042146
Moderate,15 Mins,11 Mins,2 Hrs : 4 Mins,15 Mins,Nonfat,Espresso Frappuccino® Light Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,0.68,0.127272727,0,0,0.1,0.005,0.117391304,0.001282051,0,190,0.15,160,0,0,0.02,1,5,0.1,270,34,900,660,7440,900,35,0.1,0,0.08,0,153.0151724
Moderate,29 Mins,21 Mins,3 Hrs : 53 Mins,29 Mins,Nonfat,Java Chip Light Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,1.04,0.210909091,0.016666667,0.107142857,0.14,0.2,0.143478261,0.064102564,0,140,0.2,300,5,3,0.4,1,7,4,330,52,1740,1260,13980,1740,58,5,0,0.08,0,153.5261303
Moderate,21 Mins,15 Mins,2 Hrs : 51 Mins,21 Mins,Nonfat,Mocha Light Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,0.84,0.167272727,0.016666667,0.071428571,0.12,0.025,0.126086957,0.012820513,0,130,0.15,220,5,2,0.15,1,6,0.5,290,42,1260,900,10260,1260,46,1,0,0.08,0,154.0370881
Moderate,27 Mins,19 Mins,3 Hrs : 37 Mins,27 Mins,N/A,Blended Strawberry Lemonade,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,N/A,1.38,0.258181818,0,0.035714286,0.008,0,0.091304348,0.001282051,0,0,0.02,280,0,1,0.04,1,0.4,0,210,69,1620,1140,13020,1620,71,0.1,0,0,0.3,154.548046
Moderate,28 Mins,20 Mins,3 Hrs : 45 Mins,28 Mins,Nonfat,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.3,0.24,0.016666667,0,0.14,0.005,0.134782609,0.002564103,0,40,0.25,290,5,0,0.02,1,7,0.1,310,65,1680,1200,13500,1680,66,0.2,0,0.15,0,155.0590038
Moderate,39 Mins,29 Mins,5 Hrs : 19 Mins,39 Mins,Nonfat,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.34,0.254545455,0.15,0,0.16,0.35,0.139130435,0.141025641,0.051724138,45,0.25,410,45,0,0.02,1,8,7,320,67,2340,1740,19140,2340,70,11,0.3,0.25,0,155.5699617
Moderate,32 Mins,23 Mins,4 Hrs : 16 Mins,32 Mins,2%,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.3,0.24,0.05,0,0.14,0.1,0.139130435,0.051282051,0.017241379,45,0.25,330,15,0,0,1,7,2,320,65,1920,1380,15360,1920,66,4,0.1,0.1,0,156.0809195
Moderate,42 Mins,31 Mins,5 Hrs : 42 Mins,42 Mins,2%,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.34,0.250909091,0.2,0,0.16,0.45,0.143478261,0.192307692,0.086206897,45,0.25,440,60,0,0.02,1,8,9,330,67,2520,1860,20520,2520,69,15,0.5,0.25,0.02,156.5918774
Moderate,34 Mins,24 Mins,4 Hrs : 32 Mins,34 Mins,Whole,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.3,0.24,0.066666667,0,0.14,0.2,0.134782609,0.08974359,0.034482759,45,0.2,350,20,0,0.02,1,7,4,310,65,2040,1440,16320,2040,66,7,0.2,0.1,0,157.1028352
Moderate,44 Mins,32 Mins,5 Hrs : 57 Mins,44 Mins,Whole,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.34,0.250909091,0.2,0,0.14,0.55,0.139130435,0.230769231,0.086206897,45,0.25,460,60,0,0.02,1,7,11,320,67,2640,1920,21420,2640,69,18,0.5,0.2,0,157.6137931
Moderate,29 Mins,21 Mins,3 Hrs : 53 Mins,29 Mins,Soy,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.2,0.229090909,0,0.035714286,0.12,0.02,0.130434783,0.044871795,0,45,0.25,300,0,1,0.1,1,6,0.4,300,60,1740,1260,13980,1740,63,3.5,0,0.08,0,158.124751
Moderate,40 Mins,29 Mins,5 Hrs : 26 Mins,40 Mins,Soy,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.24,0.24,0.133333333,0.035714286,0.14,0.35,0.134782609,0.179487179,0.051724138,45,0.25,420,40,1,0.1,1,7,7,310,62,2400,1740,19560,2400,66,14,0.3,0.2,0,158.6357088
Moderate,28 Mins,20 Mins,3 Hrs : 45 Mins,28 Mins,Coconut,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.22,0.229090909,0,0,0.02,0.2,0.130434783,0.057692308,0,45,0,290,0,0,0,1,1,4,300,61,1680,1200,13500,1680,63,4.5,0,0,0,159.1466667
Moderate,38 Mins,28 Mins,5 Hrs : 11 Mins,38 Mins,Coconut,Chai Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.28,0.24,0.133333333,0,0.02,0.55,0.134782609,0.205128205,0.051724138,45,0.02,400,40,0,0,1,1,11,310,64,2280,1680,18660,2280,66,16,0.3,0.15,0,159.6576245
Moderate,35 Mins,25 Mins,4 Hrs : 40 Mins,35 Mins,Nonfat,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.32,0.258181818,0.016666667,0.107142857,0.18,0.2,0.152173913,0.076923077,0,20,0.25,360,5,3,0.4,1,9,4,350,66,2100,1500,16800,2100,71,6,0,0.1,0,160.1685824
Moderate,46 Mins,33 Mins,6 Hrs : 13 Mins,46 Mins,Nonfat,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.38,0.276363636,0.15,0.107142857,0.18,0.55,0.156521739,0.217948718,0.068965517,20,0.25,480,45,3,0.4,1,9,11,360,69,2760,1980,22380,2760,76,17,0.4,0.25,0,160.6795402
Moderate,37 Mins,27 Mins,5 Hrs : 3 Mins,37 Mins,2%,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.3,0.258181818,0.05,0.107142857,0.18,0.35,0.156521739,0.115384615,0.034482759,20,0.25,390,15,3,0.4,1,9,7,360,65,2220,1620,18180,2220,71,9,0.2,0.1,0,161.1904981
Moderate,49 Mins,36 Mins,6 Hrs : 36 Mins,49 Mins,2%,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.38,0.276363636,0.183333333,0.107142857,0.18,0.7,0.160869565,0.269230769,0.086206897,20,0.25,510,55,3,0.4,1,9,14,370,69,2940,2160,23760,2940,76,21,0.5,0.25,0.02,161.7014559
Moderate,39 Mins,29 Mins,5 Hrs : 19 Mins,39 Mins,Whole,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.3,0.258181818,0.066666667,0.107142857,0.16,0.4,0.152173913,0.153846154,0.034482759,20,0.2,410,20,3,0.4,1,8,8,350,65,2340,1740,19140,2340,71,12,0.2,0.1,0,162.2124138
Moderate,52 Mins,38 Mins,7 Hrs : 0 Mins,52 Mins,Whole,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.38,0.276363636,0.2,0.107142857,0.18,0.75,0.156521739,0.294871795,0.086206897,20,0.25,540,60,3,0.4,1,9,15,360,69,3120,2280,25200,3120,76,23,0.5,0.2,0,162.7233716
Moderate,35 Mins,26 Mins,4 Hrs : 47 Mins,35 Mins,Soy,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.22,0.247272727,0,0.142857143,0.16,0.225,0.147826087,0.102564103,0,20,0.25,370,0,4,0.5,1,8,4.5,340,61,2100,1560,17220,2100,68,8,0,0.08,0,163.2343295
Moderate,47 Mins,34 Mins,6 Hrs : 21 Mins,47 Mins,Soy,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.28,0.261818182,0.133333333,0.142857143,0.16,0.6,0.152173913,0.256410256,0.068965517,20,0.25,490,40,4,0.5,1,8,12,350,64,2820,2040,22860,2820,72,20,0.4,0.2,0,163.7452874
Moderate,35 Mins,25 Mins,4 Hrs : 40 Mins,35 Mins,Coconut,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.24,0.247272727,0,0.107142857,0.06,0.4,0.147826087,0.128205128,0,20,0.02,360,0,3,0.4,1,3,8,340,62,2100,1500,16800,2100,68,10,0,0,0,164.2562452
Moderate,46 Mins,33 Mins,6 Hrs : 13 Mins,46 Mins,Coconut,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.34,0.265454545,0.133333333,0.107142857,0.06,0.75,0.152173913,0.269230769,0.068965517,20,0.04,480,40,3,0.4,1,3,15,350,67,2760,1980,22380,2760,73,21,0.4,0.15,0,164.7672031
Moderate,37 Mins,27 Mins,5 Hrs : 3 Mins,37 Mins,Nonfat,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.72,0.32,0.016666667,0.071428571,0.16,0.005,0.134782609,0.005128205,0,95,0.25,390,5,2,0.06,1,8,0.1,310,86,2220,1620,18180,2220,88,0.4,0,0.1,0.15,165.2781609
Moderate,48 Mins,35 Mins,6 Hrs : 29 Mins,48 Mins,Nonfat,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.76,0.330909091,0.15,0.071428571,0.18,0.35,0.139130435,0.153846154,0.051724138,95,0.25,500,45,2,0.06,1,9,7,320,88,2880,2100,23340,2880,91,12,0.3,0.25,0.15,165.7891188
Moderate,40 Mins,29 Mins,5 Hrs : 26 Mins,40 Mins,2%,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.72,0.316363636,0.05,0.071428571,0.16,0.125,0.139130435,0.051282051,0.034482759,95,0.25,420,15,2,0.04,1,8,2.5,320,86,2400,1740,19560,2400,87,4,0.2,0.1,0.15,166.3000766
Moderate,51 Mins,37 Mins,6 Hrs : 52 Mins,51 Mins,2%,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.76,0.330909091,0.183333333,0.071428571,0.16,0.5,0.143478261,0.192307692,0.086206897,95,0.25,530,55,2,0.04,1,8,10,330,88,3060,2220,24720,3060,91,15,0.5,0.25,0.2,166.8110345
Moderate,42 Mins,31 Mins,5 Hrs : 42 Mins,42 Mins,Whole,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.72,0.316363636,0.066666667,0.071428571,0.14,0.2,0.134782609,0.08974359,0.034482759,95,0.25,440,20,2,0.06,1,7,4,310,86,2520,1860,20520,2520,87,7,0.2,0.1,0.15,167.3219923
Moderate,53 Mins,38 Mins,7 Hrs : 7 Mins,53 Mins,Whole,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,Whip,1.76,0.330909091,0.2,0.071428571,0.16,0.55,0.139130435,0.230769231,0.086206897,95,0.25,550,60,2,0.06,1,8,11,320,88,3180,2280,25620,3180,91,18,0.5,0.2,0.15,167.8329502
Moderate,38 Mins,28 Mins,5 Hrs : 11 Mins,38 Mins,Soy,Green Tea Crème Frappuccino® Blended Beverage,Reset Filters,709 mL,Venti®,18 fl oz,Frappuccino® Light Blended Coffee,Yes,No Whip,1.62,0.305454545,0,0.071428571,0.14,0.02,0.130434783,0.044871795,0,95,0.25,400,0,2,0.15,1,7,0.4,300,81,2280,1680,18660,2280,84,3.5,0,0.08,0.15,168.343908
